421,Ricardo Arjona
422,Unkle
423,Alanis Morissette
424,Danny Elfman
425,Stephen Lynch
426,Pulp
427,Chevelle
428,Camel
429,Agonoize
430,Bush
431,The Shins
432,Ladytron
433,The Weakerthans
434,Nas
435,Urma
436,The Radio Dept.
437,The Dead Milkmen
438,Mae
439,Against All Authority
440,Paramore
441,Rjd2
442,Atb
443,The American Analog Set
444,God Lives Underwater
445,Supergrass
446,Ulver
447,Velvet Revolver
448,After Forever
449,Fiona Apple
450,Meat Loaf
451,Manic Street Preachers
452,Apocalyptica
453,Angélique Kidjo
454,Kylie Minogue
455,John Foxx
456,植松伸夫
457,"Defiance, Ohio"
458,The Veronicas
459,The Twilight Singers
460,The Decemberists
461,Moonsorrow
462,Natasha St-Pier
463,Crime In Stereo
464,Aereogramme
465,Hanoi Rocks
466,Cut Copy
467,Third Eye Blind
468,Elbow
469,The Flaming Lips
470,Thrice
471,Curtis Mayfield
472,Mecano
473,Cloud Cult
474,Iamx
475,Elton John
476,Sufjan Stevens
477,Seeed
478,Copeland
479,Bertrand Burgalat
480,Dwight Yoakam
481,Genesis
482,Frank Zappa
483,Vnv Nation
484,José González
485,Los Rodríguez
486,Enon
487,Chris Vrenna
488,Iq
489,Led Zeppelin
490,Serj Tankian
491,Maxïmo Park
492,Enya
493,Rihanna
494,The Kills
495,Sade
496,Tom Waits
497,Jokke & Valentinerne
498,Kraftwerk
499,The Seldom Scene
500,Röyksopp
501,Megadeth
502,P!Nk
503,30 Seconds To Mars
504,2Pac
505,Towers Of London
506,Sting
507,Skindred
508,Kamelot
509,Asian Kung-Fu Generation
510,Philip Glass
511,Värttinä
512,The Clash
513,Blind Guardian
514,The Dandy Warhols
515,Neko Case
516,Dashboard Confessional
517,Explosions In The Sky
518,God Module
519,Tujiko Noriko
520,Tactical Sekt
521,Simple Minds
522,Moby
523,Television Personalities
524,Kreator
525,The Divine Comedy
526,Field Mob
527,Gojira
528,Unter Null
529,Talking Heads
530,Kate Bush
531,The Notorious B.I.G.
532,Billie The Vision & The Dancers
533,Kidneythieves
534,Black Kids
535,Infected Mushroom
536,Kettcar
537,Dillinger Four
538,Züri West
539,Daughtry
540,Ben Folds
541,Kammerflimmer Kollektief
542,Espen Lind
543,Billie Holiday
544,Hank Williams
545,Mirwais
546,Dido
547,The Jimi Hendrix Experience
548,Circa Survive
549,Natalie Imbruglia
550,Devendra Banhart
551,Serge Gainsbourg
552,Loreena Mckennitt
553,David Gray
554,Cradle Of Filth
555,Death From Above 1979
556,Beck
557,De La Soul
558,Gorefest
559,Dredg
560,Aus-Rotten
561,Dark Moor
562,Icehouse
563,Silvio Rodríguez
564,Céline Dion
565,Nickel Creek
566,The Georgia Satellites
567,Kings Of Convenience
568,Final Fantasy
569,Teenagersintokyo
570,Suicidal Tendencies
571,Kyuss
572,The Strokes
573,Anberlin
574,Kmfdm
575,Constantines
576,Infest
577,My Chemical Romance
578,Eppu Normaali
579,The Fall
580,Nick Drake
581,Kelly Clarkson
582,Dark Tranquillity
583,Mewithoutyou
584,Anthrax
585,Justin Timberlake
586,Icon & The Black Roses
587,Kill Hannah
588,玉置成実
589,Marillion
590,Black Tape For A Blue Girl
591,Haujobb
592,Ash
593,Centro-Matic
594,Kumm
595,Bad Religion
596,Mary J. Blige
597,Dan Gibson
598,Silversun Pickups
599,Hot Chip
600,Aesop Rock
601,The Brian Jonestown Massacre
602,Apparat
603,Songs: Ohia
604,Suede
605,Damien Jurado
606,Antony And The Johnsons
607,Beth Orton
608,The Zutons
609,Lostprophets
610,All Saints
611,Strapping Young Lad
612,Stabbing Westward
613,Bauhaus
614,Anton Maiden
615,King Missile
616,Insane Clown Posse
617,Alejandro Sanz
618,Christian Death
619,Cocteau Twins
620,...And You Will Know Us By The Trail Of Dead
621,For My Pain...
622,Kt Tunstall
623,John Hiatt
624,Negative
625,The Human League
626,Descendents
627,Abc
628,Japan
629,A Tribe Called Quest
630,Skankfunk
631,Gomez
632,Grey Eye Glances
633,Toto
634,Hot Club De Paris
635,Fever Ray
636,The Stone Roses
637,Sculptured
638,Ray Lamontagne
639,Underoath
640,The Cardigans
641,Lightning Bolt
642,Wolf Eyes
643,Eric Clapton
644,Papa Roach
645,Therion
646,Auf Der Maur
647,65Daysofstatic
648,Lynyrd Skynyrd
649,Alicia Keys
650,Okkervil River
651,Massacre
652,Blackmore'S Night
653,Zero 7
654,佐橋俊彦
655,Ryan Adams
656,September Collective
657,Clint Mansell
658,Sia
659,Rockapella
660,Bonobo
661,Don Johnson Big Band
662,Talisman
663,Guster
664,No Doubt
665,Secret Machines
666,Heaven 17
667,Queensrÿche
668,The Ataris
669,Meat Puppets
670,Hurt
671,Brother Firetribe
672,The Futureheads
673,Lillebjørn Nilsen
674,Manowar
675,Carlinhos Brown
676,Patti Smith
677,Happy Rhodes
678,Camouflage
679,The New Pornographers
680,Echo & The Bunnymen
681,Az
682,Gemini Five
683,Jay-Z
684,Before The Dawn
685,Apoptygma Berzerk
686,Crossover
687,Inkubus Sukkubus
688,Woven Hand
689,山本領平
690,The Duskfall
691,Daniel Johnston
692,Atmosphere
693,Duran Duran
694,Beirut
695,Kazik
696,Feist
697,Scsi-9
698,David Guetta
699,Beach House
700,Kate Nash
701,Bear Vs. Shark
702,The Orb
703,Linkin Park
704,Skillet
705,Jens Lekman
706,Something Corporate
707,Allison Moorer
708,Laura Marling
709,Josh Ritter
710,Vanessa Daou
711,Morcheeba
712,Timbaland
713,Mesh
714,Bruno Coulais
715,Raimundos
716,Deepest Blue
717,Matthew Good
718,Mazzy Star
719,Magnolia Electric Co.
720,Build An Ark
721,"Robert Earl Keen, Jr."
722,Christina Aguilera
723,Disco Inferno
724,Kiss
725,Less Than Jake
726,Antônio Carlos Jobim
727,Tragedy
728,Heavy Heavy Low Low
729,Coheed And Cambria
730,Dimlite
731,Amy Grant
732,Thomas Newman
733,Shamrain
734,The Chameleons
735,Buckethead / Travis Dickerson
736,Boogie Down Productions
737,Zeraphine
738,Nevermore
739,Rachel'S
740,Abingdon Boys School
741,Killswitch Engage
742,The All-American Rejects
743,Sheer Terror
744,Soundgarden
745,I Love You But I'Ve Chosen Darkness
746,Aesthetic Perfection
747,Cocorosie
748,Yellowcard
749,Band Of Horses
750,Paragraf 119
751,Jeff Buckley & Gary Lucas
752,Drive-By Truckers
753,The Police
754,Esthero
755,Polysics
756,Gal Costa
757,Miranda Lambert
758,Versbox
759,Embrace
760,Dive
761,Blood For Blood
762,1200 Micrograms
763,Mamonas Assassinas
764,Dead Can Dance
765,Amy Macdonald
766,Poets Of The Fall
767,The Pipettes
768,Jill Scott
769,Orbital
770,Мои Ракеты Вверх
771,I Am Kloot
772,Mirah
773,"¡Forward, Russia!"
774,Covenant
775,London After Midnight
776,Super Furry Animals
777,Mgmt
778,Art Of Noise
779,Port-Royal
780,Venetian Snares
781,Pop Levi
782,Blu Cantrell
783,Scala & Kolacny Brothers
784,Squeeze
785,Sonata Arctica
786,Thurston Moore
787,Engineers
788,Say Anything
789,Yes
790,Thanatopsis
791,My Bloody Valentine
792,Amerie
793,Oceansize
794,Stratovarius
795,Vanessa Hudgens
796,The Blood Brothers
797,The Tea Party
798,The Music
799,Hard-Fi
800,Lady Gaga
801,Moya Brennan
802,Cky
803,Front 242
804,Neil Young
805,Draconian
806,Elusive
807,Jack'S Mannequin
808,James Blunt
809,Mr. Bungle
810,Murcof
811,Jack Johnson
812,Green Day
813,Syd Barrett
814,Bis
815,The Lawrence Arms
816,Shaznay Lewis
817,Story Of The Year
818,Asobi Seksu
819,Sneaker Pimps
820,Eluvium
821,Deadbeat
822,Chris De Burgh
823,Mew
824,Rome
825,Jimi Hendrix
826,Arcturus
827,Staind
828,Vector Lovers
829,Pegboy
830,Metronomy
831,The Slackers
832,A Flock Of Seagulls
833,Garou
834,Slipknot
835,Negative Approach
836,Gang Of Four
837,Blaqk Audio
838,Amon Amarth
839,Scissor Sisters
840,Cock Sparrer
841,Norther
842,Róisín Murphy
843,Bertine Zetlitz
844,Superchunk
845,Spoon
846,Filter
847,Peter Tosh
848,Rise Against
849,Elvis Presley
850,Accept
851,The Kooks
852,Catherine Wheel
853,Riverside
854,Pale Saints
855,Animal Джаz
856,Suzi Quatro
857,Vhs Or Beta
858,Ghinzu
859,Takida
860,Glass Candy
861,Gary Numan
862,Johnossi
863,Bonde Do Rolê
864,Son Volt
865,Garotos Podres
866,Zao
867,Hallucinogen
868,Dirty Pretty Things
869,Lily Allen
870,Robert Pollard
871,Thursday
872,The Damned
873,Fear Factory
874,Colorfinger
875,Brian Eno
876,Trivium
877,Richard Buckner
878,Paul Van Dyk
879,Matthew Good Band
880,Josh Groban
881,Sepultura
882,Panzer Ag
883,Battlelore
884,Alva Noto + Ryuichi Sakamoto
885,Dimmu Borgir
886,Fair To Midland
887,Caliban
888,The Cinematic Orchestra
889,Khoiba
890,Hedningarna
891,Annwn
892,Jeremy Soule
893,Matt Pond Pa
894,The Briefs
895,Deathstars
896,The Agnostic Mountain Gospel Choir
897,Dio
898,The Magnetic Fields
899,Alien Sex Fiend
900,Tokyo Police Club
901,Ozzy Osbourne
902,Rogue Wave
903,Ed Harcourt
904,Jme
905,Saul Williams
906,Lisa Ekdahl
907,Lackluster
908,The Residents
909,Brand New
910,Kent
911,Logh
912,Smog
913,Def Leppard
914,Héroes Del Silencio
915,Dry & Heavy
916,Rocket From The Crypt
917,Sussie 4
918,Farben Lehre
919,Yazoo
920,Nashville Pussy
921,Kid Loco
922,Vitalic
923,The Cranberries
924,Agathodaimon
925,Dj Krush
926,Slowdive
927,Robert Plant
928,Good Charlotte
929,Jason Mraz
930,The Pillows
931,Gamma Ray
932,Lenny Kravitz
933,The Car Is On Fire
934,Estelle
935,M.I.A.
936,Waylon Jennings
937,Ice Cube
938,The Velvet Underground
939,Bad Brains
940,Extreme
941,Sophie Milman
942,Gorilla Biscuits
943,16 Horsepower
944,M. Ward
945,Les Savy Fav
946,Autechre
947,D12
948,Hot Water Music
949,Fu Manchu
950,Maria Taylor
951,Goldie Lookin Chain
952,Le Sport
953,Anders Parker
954,George Michael
955,The Beach Boys
956,Santana
957,The White Stripes
958,Ruoska
959,The Pogues
960,Fleetwood Mac
961,Helios
962,Mark Knopfler
963,Editors
964,Digitalism
965,Stellastarr*
966,Alexisonfire
967,Iio
968,Gorillaz
969,Fugazi
970,Cave In
971,Mellowdrone
972,Semisonic
973,Matt Costa
974,Flunk
975,Backstreet Boys
976,Dope Stars Inc.
977,Max Richter
978,Lusine
979,Subhumans
980,Pink Martini
981,Diary Of Dreams
982,Inxs
983,Michael Mcdonald
984,Alice In Chains
985,Electric Six
986,安室奈美恵
987,Wolf Parade
988,Cursive
989,The Go! Team
990,Goldfrapp
991,Aimee Mann
992,Thom Yorke
993,Tiamat
994,Skid Row
995,Demi Lovato
996,The Pussycat Dolls
996,Pussycat Dolls
997,Mr.Children
998,King Crimson
999,Client
1000,To/Die/For
1001,Shearwater
1002,Taking Back Sunday
1003,The Sadies
1004,Buffalo Tom
1005,Lamb
1006,Ellen Allien & Apparat
1007,Stevie Ray Vaughan And Double Trouble
1008,Rooney
1009,Sage Francis
1010,D'Espairsray
1011,Mylo
1012,Justice
1013,A Global Threat
1014,Hint Hint
1015,Michael Nyman
1016,Levellers
1017,The Black Angels
1018,Turmion Kätilöt
1019,The God Machine
1020,Los Hermanos
1021,Minor Threat
1022,T. Rex
1023,Big L
1024,Titãs
1025,The Ark
1026,Skyclad
1027,Pierrot
1028,Dread Zeppelin
1029,The Gaslight Anthem
1030,John Williams
1031,The Streets
1032,Psyclon Nine
1033,The Honorary Title
1034,Moonspell
1035,Glenn Branca
1036,Ghostface Killah
1037,Sparks
1038,Seraphim Shock
1039,Two-Mix
1040,Endzweck
1041,Gza/Genius
1042,Dustin'S Bar Mitzvah
1043,Black Label Society
1044,Toni Braxton
1045,Unwritten Law
1046,Burial
1047,Django Reinhardt
1048,Derrick Morgan
1049,Richard Ashcroft
1050,Аквариум
1051,Gordon Lightfoot
1052,Underworld
1053,The Matches
1054,Gentle Giant
1055,Masta Killa
1056,The Black Eyed Peas
1057,Pendulum
1058,Montefiori Cocktail
1059,Dustin O'Halloran
1060,Jack Off Jill
1061,Todd Snider
1062,Dave Edmunds
1063,Limp Bizkit
1064,鬼束ちひろ
1065,Thomas Dolby
1066,Bone Thugs-N-Harmony
1067,Why?
1068,Nouvelle Vague
1069,The Tragically Hip
1070,The Deadly Snakes
1071,She Wants Revenge
1072,Manu Chao
1073,John Cale
1074,The Hush Sound
1075,Le Tigre
1076,Symphony X
1077,The Jam
1078,Gwen Stefani
1079,Beseech
1080,Hey
1081,Sweet Noise
1082,Chris Daughtry
1083,Mansun
1084,Wire
1085,Thee More Shallows
1086,Pop Will Eat Itself
1087,Tim Hecker
1088,A-Ha
1089,The Beta Band
1090,On Thorns I Lay
1091,Black Stone Cherry
1092,Bonnie Raitt
1093,Cypress Hill
1094,Utada
1095,Spiritualized
1096,Hans Zimmer
1097,K-Os
1098,Thee Michelle Gun Elephant
1099,Lil Wayne
1100,Carcass
1101,The Maccabees
1102,Adult.
1103,Room Eleven
1104,Klimt 1918
1105,The Rifles
1106,Eric Johnson
1107,Deadman
1108,Crowded House
1109,Visage
1110,Alan Jackson
1111,The Stooges
1112,Alice Cooper
1113,The Stands
1114,Portugal. The Man
1115,Leonard Cohen
1116,Eva Cassidy
1117,What Made Milwaukee Famous
1118,Mahogany
1119,Lighthouse Family
1120,Mobb Deep
1121,The Coffinshakers
1122,Aerosmith
1123,Tindersticks
1124,Cannibal Corpse
1125,Marian Gold
1126,The Mars Volta
1127,Ferry Corsten
1128,Alexandre Desplat
1129,周杰倫
1130,Roxy Music
1131,Beulah
1132,Lotus Plaza
1133,Byron
1134,Testament
1135,Vangelis
1136,Gackt
1137,Tiger Army
1138,Achillea
1139,Calexico
1140,Grateful Dead
1141,Self Against City
1142,Ennio Morricone
1143,Lush
1144,Belanova
1145,The Stills
1146,Sister Hazel
1147,The Reindeer Section
1148,Freeland
1149,The Fratellis
1150,Leftfield
1151,Basement Jaxx
1152,L'Âme Immortelle
1153,Richard Hell & The Voidoids
1154,Giant Drag
1155,The Hives
1156,坂本龍一
1157,Rob Costlow
1158,Eddie Vedder
1159,The Adicts
1160,Six By Seven
1161,Theatre Of Tragedy
1162,Jawbreaker
1163,Dubtribe Sound System
1164,Nellie Mckay
1165,Eagles Of Death Metal
1166,Tierra Santa
1167,Avantasia
1168,Mediæval Bæbes
1169,The Tiger Lillies
1170,Tristan Prettyman
1171,Caural
1172,"The Good, The Bad & The Queen"
1173,Mortal Love
1174,Guru
1175,Ayreon
1176,Dan Le Sac Vs. Scroobius Pip
1177,Bon Iver
1178,Merle Haggard
1179,Fleet Foxes
1180,Curve
1181,Blake Lewis
1182,Kling Klang
1183,Esem
1184,Leaves' Eyes
1185,Blonde Redhead
1186,Luciano Ligabue
1187,Leftöver Crack
1188,The Sisters Of Mercy
1189,Mikkel Metal
1190,E Nomine
1191,Lollobrigida
1192,Amanda Palmer
1193,7 Seconds
1194,Bomb The Music Industry!
1195,Breaking Benjamin
1196,The Russian Futurists
1197,Étienne Daho
1198,Masta Ace
1199,Elf Power
1200,Peter Doherty
1201,Tiësto
1202,Saosin
1203,Sophia
1204,Staffan Hellstrand
1205,Hm...
1206,Sondre Lerche
1207,Angelspit
1208,Rory Gallagher
1209,Tom Vek
1210,Exodus
1211,The Tough Alliance
1212,Ron Sexsmith
1213,Darkwell
1214,Pain Of Salvation
1215,Slick Idiot
1216,Gang Starr
1217,Ministry
1218,Set Fire To Flames
1219,Grand Alchemist
1220,Sweet
1221,Absurd Minds
1222,Enrique Bunbury
1223,Teen Cthulhu
1224,Goose
1225,Dead Kennedys
1226,Gridlock
1227,The Fabulous Thunderbirds
1228,Ñu
1229,Deus
1230,Three Days Grace
1231,Bebel Gilberto
1232,Insideout
1233,[:Sitd:]
1234,Kaizers Orchestra
1235,Afterhours
1236,Pogodno
1237,Archer Prewitt
1238,Buzzcocks
1239,Scar Symmetry
1240,Powderfinger
1241,Dissection
1242,James William Hindle
1243,Counting Crows
1244,Catatonia
1245,Kaki King
1246,D.R.I.
1247,Dave Matthews Band
1248,John 5
1249,Deathgaze
1250,Koop
1251,Say Hi
1252,Blues Traveler
1253,Zero Nine
1254,Anne Clark
1255,God'S Bow
1256,Lumsk
1257,Blockhead
1258,Mf Doom
1259,Barbra Streisand
1260,Lamb Of God
1261,Dave Gahan
1262,Suicide Commando
1263,Shinedown
1264,Silverstein
1265,Arcana
1266,Mattias Ia Eklundh
1267,Marcy Playground
1268,Shelby Lynne
1269,Cartel
1270,Erasure
1271,Mates Of State
1272,Do Make Say Think
1273,Dave Matthews
1274,Neutral Milk Hotel
1275,Anastacia
1276,The Coral
1277,Bloodpit
1278,Кино
1279,Assemblage 23
1280,Banda Bassotti
1281,Nuclear Assault
1282,Enrique Iglesias
1283,Art Brut
1284,Bunbury & Vegas
1285,Timo Rautiainen & Trio Niskalaukaus
1286,Nada Surf
1287,Jacek Kaczmarski
1288,Fad Gadget
1289,Telefon Tel Aviv
1290,Garden Of Eden
1291,Miley Cyrus
1292,Bruce Haack
1293,Tamia
1294,Ivor Cutler
1295,Ben Harper
1296,Heidi Marie Vestrheim
1297,Friendly Fires
1298,Zwan
1299,Zемфира
1300,311
1301,God Is An Astronaut
1302,Brave
1303,Sielun Veljet
1304,David Ford
1305,Get Cape. Wear Cape. Fly
1306,Criss Angel
1307,Szymon Wydra & Carpe Diem
1308,Lars Winnerbäck
1309,Babasónicos
1310,The Unicorns
1311,Klinik
1312,Solitary Experiments
1313,Frou Frou
1314,Hayko Cepkin
1315,Nofx
1316,The Dust Of Basement
1317,Kitchens Of Distinction
1318,Green Carnation
1319,Lucero
1320,Weiß
1321,Godsmack
1322,Bad Manners
1323,Aqualung
1324,Jesu
1325,Lusine Icl
1326,Yelle
1327,Siouxsie And The Banshees
1328,山下達郎
1329,27
1330,Seabound
1331,The World/Inferno Friendship Society
1332,The Meteors
1333,Simon & Garfunkel
1334,Legowelt
1335,Chris Bathgate
1336,Los Planetas
1337,Alien Ant Farm
1338,Mediengruppe Telekommander
1339,Dubioza Kolektiv
1340,April Wine
1341,Deborah Cox
1342,Drain Sth
1343,Kid Dynamite
1344,Dendemann
1345,Athlete
1346,Kenny Loggins
1347,Attack In Black
1348,The Donnas
1349,Joshua Radin
1350,Godspeed You! Black Emperor
1351,Fischerspooner
1352,Someone Still Loves You Boris Yeltsin
1353,Amel Larrieux
1354,Pulling Teeth
1355,Vennaskond
1356,Michael Bublé
1357,The Hood Internet
1358,Mano Negra
1359,Postgirobygget
1360,Nina Simone
1361,Beatsteaks
1362,The Clientele
1363,Back From Ashes
1364,Clit 45
1365,Ном
1366,Kuusumun Profeetta
1367,Vast
1368,Sebadoh
1369,Gonzales
1370,Andy Mckee
1371,Switchblade Symphony
1372,Felt
1373,Hella
1374,Demented Are Go!
1375,Fantômas
1376,Two Gallants
1377,Tiger Lou
1378,The Distillers
1379,Kaolin
1380,Private Line
1381,Bobby Womack
1382,Soldout
1383,Trace Bundy
1384,Malice Mizer
1385,Great Lake Swimmers
1386,Killing The Dream
1387,The Feelies
1388,Kashmir
1389,John Legend
1390,Minmi
1391,Malajube
1392,Claro Intelecto
1393,Chris Knight
1394,End Of You
1395,Siam Shade
1396,High Contrast
1397,Coma
1398,L.A. Guns
1399,Home Video
1400,Tift Merritt
1401,Chico Buarque
1402,Tomasz Bednarczyk
1403,Fire Bomber
1404,Dispatch
1405,Snapcase
1406,Savath & Savalas
1407,Classix Nouveaux
1408,Blamstrain
1409,Kazik Na Żywo
1410,50 Cent
1411,Quasi
1412,Gnarls Barkley
1413,Los Bunkers
1414,Black Lips
1415,Melody.
1416,Climber
1417,Cats On Fire
1418,Hot Snakes
